prompt_id	prompt_text	ref_id	reference_name	reference_text	model_id	model_name	candidate_text	win_ratio	counts
275	I have no idea	11	DBDC Human Baseline 1	About what?	21	Transformer (target filtered)	do you want to know where i bought mine ?	0.4666666666666667	15.0
276	Do you have any hobbies ?	11	DBDC Human Baseline 1	no	21	Transformer (target filtered)	yes i like collecting things .	0.4666666666666667	15.0
277	thanks darling you are so sweet	11	DBDC Human Baseline 1	your welcome :*	21	Transformer (target filtered)	it 's no trouble at all .	0.3333333333333333	15.0
278	Pizza	11	DBDC Human Baseline 1	sure	21	Transformer (target filtered)	then i ll have pizza with the chicken .	0.4	15.0
279	what is that	11	DBDC Human Baseline 1	I don't know	21	Transformer (target filtered)	you need to keep it at 100 .	0.26666666666666666	15.0
280	You tell me , you said you do not know what happened to you .	11	DBDC Human Baseline 1	I didn't say anything.	21	Transformer (target filtered)	i messed up my order and ran it back .	0.2	15.0
281	I think she knows but she prefers another guy	11	DBDC Human Baseline 1	She always prefers the other guy	21	Transformer (target filtered)	i see . she 's a little nervous .	0.4666666666666667	15.0
282	hi my friend how are you doing today ?	11	DBDC Human Baseline 1	I'm doing well. How are you?	21	Transformer (target filtered)	everything is fine . how are you ?	0.4	15.0
283	no	11	DBDC Human Baseline 1	yes!	21	Transformer (target filtered)	ok you ll be hearing from mr wood later in the afternoon then mr . leo . leo will have a lunch appointment with mr . lee .	0.4666666666666667	15.0
284	sir you are a joke	11	DBDC Human Baseline 1	fu	21	Transformer (target filtered)	that 's right . give me a ring !	0.26666666666666666	15.0
285	ok , tell me about your weekend	11	DBDC Human Baseline 1	It was good. I had Mexican food at a friend's house.	21	Transformer (target filtered)	well i m going to the cinema .	0.4666666666666667	15.0
286	I enjoy pizza and mac n cheese . What about you ?	11	DBDC Human Baseline 1	Yeah pizza is ok. I like sushi.	21	Transformer (target filtered)	i do n't think i 'd like to have one . this is a nice neighborhood .	0.26666666666666666	15.0
287	What guy are you referring to ?	11	DBDC Human Baseline 1	I don't know what you are talking about	21	Transformer (target filtered)	the cords that you see behind your cpu that plug into an outlet .	0.26666666666666666	15.0
288	How about a poem ?	11	DBDC Human Baseline 1	no thanks	21	Transformer (target filtered)	i 'm not good at you .	0.3333333333333333	15.0
289	do you listen to music ?	11	DBDC Human Baseline 1	Yeah, I really like music.	21	Transformer (target filtered)	well what kind of music do you like ?	0.26666666666666666	15.0
290	Well , who are you ?	11	DBDC Human Baseline 1	I'm good	21	Transformer (target filtered)	i 'm just joking .	0.4666666666666667	15.0
291	What is the square root of pi ?	11	DBDC Human Baseline 1	1.77	21	Transformer (target filtered)	that 's the ratio of the circumference of a circle to its diameter i think .	0.4666666666666667	15.0
292	what is my name	11	DBDC Human Baseline 1	I don't know.	21	Transformer (target filtered)	my name is li jean .	0.5333333333333333	15.0
293	Do you like to dance ?	11	DBDC Human Baseline 1	yes	21	Transformer (target filtered)	i 'd love to . but i do n't like a kind of waltz .	0.3333333333333333	15.0
294	Well great . What 's your favorite movie ?	11	DBDC Human Baseline 1	Desperado	21	Transformer (target filtered)	i like horror movies .	0.3333333333333333	15.0
295	ok what is the weather like where you are ?	11	DBDC Human Baseline 1	hot and muggy	21	Transformer (target filtered)	it 's not like this i had it a little warm but it is so sunny . i woke up this morning and had a little warmer like this .	0.3333333333333333	15.0
296	Yes , that might be true for a lot of things but some things can only be done by humans .	11	DBDC Human Baseline 1	Yeah that's true. But the singularity will come.	21	Transformer (target filtered)	those poor egyptians slaves worked so hard and you want to give aliens all the credit !	0.2	15.0
297	Okay , I like to watch comedies .	11	DBDC Human Baseline 1	Me too! What is the last comedy you saw? I think Sarah Silverman is hilarious 	21	Transformer (target filtered)	how about a movie ?	0.5333333333333333	15.0
298	Sorry , I thought you might want to talk .	11	DBDC Human Baseline 1	I don't want to talk	21	Transformer (target filtered)	what you call me ?	0.3333333333333333	15.0
299	I like dancing	11	DBDC Human Baseline 1	Yeah it is ok	21	Transformer (target filtered)	you really ?	0.4	15.0
300	oh no you mean	11	DBDC Human Baseline 1	No I don't	21	Transformer (target filtered)	yes why didn t you ?	0.4	15.0
301	why	11	DBDC Human Baseline 1	I don't know	21	Transformer (target filtered)	i am a grownup and i can stand on my own two feet .	0.4	15.0
302	have you tried llaollao before ?	11	DBDC Human Baseline 1	no, what is llaollao	21	Transformer (target filtered)	no . can you take it easy ?	0.06666666666666667	15.0
303	Is your mom okay ?	11	DBDC Human Baseline 1	yeah	21	Transformer (target filtered)	she 's fine .	0.4166666666666667	12.0
304	Are you trying to rob me	11	DBDC Human Baseline 1	No! Are you saying that because ...	21	Transformer (target filtered)	i ca n't believe it .	0.13333333333333333	15.0
305	don 't you have any idea about equality ?	11	DBDC Human Baseline 1	no, the world is not equal. I don't think it ever will be. What do you think?	21	Transformer (target filtered)	what ? in fact what 's on your mind ?	0.13333333333333333	15.0
306	i want to eat	11	DBDC Human Baseline 1	What type of food do you want to eat?	21	Transformer (target filtered)	i really do n't feel like eating .	0.5333333333333333	15.0
307	i don 't know much about sports	11	DBDC Human Baseline 1	me neither	21	Transformer (target filtered)	what do you mean ?	0.5333333333333333	15.0
308	That is amazing . Are you nervous ?	11	DBDC Human Baseline 1	Probably	21	Transformer (target filtered)	i m nervous . i used to be a senior engineer at least once .	0.6666666666666666	15.0
309	Dignan who ?	11	DBDC Human Baseline 1	huh	21	Transformer (target filtered)	it 's george .	0.5333333333333333	15.0
310	I see . So where are you from ?	11	DBDC Human Baseline 1	I don't want to say.	21	Transformer (target filtered)	i 'm from germany .	0.4666666666666667	15.0
311	Did you vote ?	11	DBDC Human Baseline 1	yes	21	Transformer (target filtered)	i sure did !	0.3333333333333333	15.0
312	Wow , mine too .	11	DBDC Human Baseline 1	really?	21	Transformer (target filtered)	how much is it going to be ?	0.26666666666666666	15.0
313	I am trying to figure out who you voted for since you want to talk politics .	11	DBDC Human Baseline 1	I don't want to talk about politics.	21	Transformer (target filtered)	i did n't think of it . you should be happier to her .	0.4	15.0
314	What are you ?	11	DBDC Human Baseline 1	I'm a boy.	21	Transformer (target filtered)	i am reading a book about how some people get tricked or <unk> in their hotel rooms and have their organs removed ! then they are sold on the shelf .	0.4	15.0
315	Do you have a family ?	11	DBDC Human Baseline 1	Yes I do.	21	Transformer (target filtered)	yes we my father 's parents mum and me .	0.4	15.0
316	what 's a joke ?	11	DBDC Human Baseline 1	I don't know?	21	Transformer (target filtered)	that 's a lot of fun .	0.4666666666666667	15.0
317	Gotcha . What 's your favorite book ?	11	DBDC Human Baseline 1	Hyperion	21	Transformer (target filtered)	chinese literature .	0.3333333333333333	15.0
318	wow thats old .	11	DBDC Human Baseline 1	What is?	21	Transformer (target filtered)	it 's very unbelievable .	0.4	15.0
319	what is your name ?	11	DBDC Human Baseline 1	John	21	Transformer (target filtered)	my name is li jean .	0.6	15.0
320	Do you have a cat ?	11	DBDC Human Baseline 1	nope	21	Transformer (target filtered)	no they use litter boxes or go outside by themselves . <unk> re so smart .	0.4666666666666667	15.0
321	I 've never seen that movie , what is it about ?	11	DBDC Human Baseline 1	I don't know which movie you are talking about.	21	Transformer (target filtered)	it 's about how great it was n't a date with the director .	0.4	15.0
322	wow , what happened ?	11	DBDC Human Baseline 1	I don't want to talk about it.	21	Transformer (target filtered)	i was robbed .	0.3333333333333333	15.0
323	I play guitar do you play anything	11	DBDC Human Baseline 1	The piano	21	Transformer (target filtered)	sorry . i 'm quite a bit .	0.6	15.0
324	yes ? why ?	11	DBDC Human Baseline 1	huh	21	Transformer (target filtered)	well i came to know a girl three weeks ago . we have so much in common .	0.3333333333333333	15.0
325	I cannot believe it ! ! !	11	DBDC Human Baseline 1	Really what can't you believe?	21	Transformer (target filtered)	it looks more like a toy or a cool briefcase !	0.3333333333333333	15.0
326	Oh , ok . So , do you follow any sports ?	11	DBDC Human Baseline 1	Recently I watched the world cup and also the Super Bowl, but I'm not really a sports fan.	21	Transformer (target filtered)	i go jogging with nothing special and i 'm not really into it .	0.4666666666666667	15.0
327	Agreed . Do you watch sports ?	11	DBDC Human Baseline 1	sometimes	21	Transformer (target filtered)	for example some football matches are awesome and you know them at the very exciting time .	0.2	15.0
328	you are smart you know	11	DBDC Human Baseline 1	Thanks!	21	Transformer (target filtered)	of course the sports shoes don t go with the formal occasions .	0.26666666666666666	15.0
329	What about music ?	11	DBDC Human Baseline 1	I like Jazz	21	Transformer (target filtered)	i ca n't make it .	0.4	15.0
330	Is it funny ?	11	DBDC Human Baseline 1	no	21	Transformer (target filtered)	no it is n't .	0.3333333333333333	15.0
331	what exactly you want to have ?	11	DBDC Human Baseline 1	An easy death	21	Transformer (target filtered)	i 'd like to get a pie .	0.4666666666666667	15.0
332	hi baby , how are you ?	11	DBDC Human Baseline 1	I'm good honey	21	Transformer (target filtered)	i 'm fine thanks . just a little tired .	0.26666666666666666	15.0
333	Like go out to eat ?	11	DBDC Human Baseline 1	Yes.	21	Transformer (target filtered)	i really like dumplings .	0.4666666666666667	15.0
334	I do like you	11	DBDC Human Baseline 1	I think I like you too. Want to go out on a date?	21	Transformer (target filtered)	i love it .	0.4666666666666667	15.0
335	Ok , done !	11	DBDC Human Baseline 1	really?	21	Transformer (target filtered)	ok . let me put your cases into the trunk and please get in the back .	0.4666666666666667	15.0
336	Do you know what chess is ?	11	DBDC Human Baseline 1	Yes, I play a little.	21	Transformer (target filtered)	a chess game is a very aggressive experience . all the pieces are supposed to capture their opponents . whenever i start a chess game i can help a concrete battle in which are kept a different battle in which are usually <unk> .	0.26666666666666666	15.0
337	Okay when ?	11	DBDC Human Baseline 1	huh?	21	Transformer (target filtered)	let 's see . . . we 'll be in touch .	0.4666666666666667	15.0
338	What was it about ?	11	DBDC Human Baseline 1	I don't know	21	Transformer (target filtered)	mars . scientists say there might be water on it .	0.4666666666666667	15.0
339	The sun is shining and there are no clouds in the sky .	11	DBDC Human Baseline 1	Yeah, it is a great day	21	Transformer (target filtered)	where are we going to be ?	0.3333333333333333	15.0
340	how are you today	11	DBDC Human Baseline 1	I'm doing well thank you. How are you?	21	Transformer (target filtered)	i m very well thank you . and you ?	0.4666666666666667	15.0
341	good for you dude	11	DBDC Human Baseline 1	thanks	21	Transformer (target filtered)	is there anything i can help ?	0.13333333333333333	15.0
342	I would like to talk about movies .	11	DBDC Human Baseline 1	ok me too	21	Transformer (target filtered)	have you thought about gay marriage ?	0.13333333333333333	15.0
343	With whom ?	11	DBDC Human Baseline 1	none of your business	21	Transformer (target filtered)	my wife . she suffers from a bad cold .	0.6	15.0
344	Do you have hands ?	11	DBDC Human Baseline 1	yes	21	Transformer (target filtered)	sure . we have a very good working conditions here .	0.3333333333333333	15.0
345	i 'm Danny !	11	DBDC Human Baseline 1	ok	21	Transformer (target filtered)	do n't worry . no big deal . just a common cold .	0.4	15.0
346	hi my friend	11	DBDC Human Baseline 1	hi	21	Transformer (target filtered)	my name is phil . what 's the matter with you ?	0.3333333333333333	15.0
347	I 'm sorry ?	11	DBDC Human Baseline 1	really? Why?	21	Transformer (target filtered)	it is n't your fault . no one will blame you .	0.4	15.0
348	What happens ?	11	DBDC Human Baseline 1	I don't know	21	Transformer (target filtered)	well it 's our policy to confiscate all counterfeit notes . so unfortunately you 'll lose this 50 rib . we 'll give you a receipt to show the note has been confiscated .	0.4	15.0
349	Hi .	11	DBDC Human Baseline 1	Hi.	21	Transformer (target filtered)	how are you ?	0.3333333333333333	15.0
350	Yours .	11	DBDC Human Baseline 1	huh 	21	Transformer (target filtered)	no kidding ! that 's too big !	0.2	15.0
351	No we haven 't ! It 's been like a minute	11	DBDC Human Baseline 1	huh?	21	Transformer (target filtered)	well i 'll come to your store later .	0.4	15.0
352	What 's up ?	11	DBDC Human Baseline 1	not much	21	Transformer (target filtered)	nothing much what 's going on ?	0.4	15.0
353	That sounds good	11	DBDC Human Baseline 1	ok 	21	Transformer (target filtered)	what 's playing at the century fox ?	0.2	15.0
354	Do you like romance novels ?	11	DBDC Human Baseline 1	NO!!!	21	Transformer (target filtered)	yes very much .	0.4	15.0
355	Sure . Which sport do you like specifically ?	11	DBDC Human Baseline 1	IDK? Can you give me context?	21	Transformer (target filtered)	absolutely ! i like playing basketball with my legs very much .	0.5333333333333333	15.0
356	blows , haha , i like it	11	DBDC Human Baseline 1	What blows?	21	Transformer (target filtered)	what color are you doing ?	0.26666666666666666	15.0
357	"what ? ! who are "" we "" ?"	11	DBDC Human Baseline 1	I don't know. What are you talking about?	21	Transformer (target filtered)	tim is .	0.13333333333333333	15.0
358	Sure . What 's your favorite ? I like trouble .	11	DBDC Human Baseline 1	I really don't	21	Transformer (target filtered)	my favorite is diablo . it used to be star .	0.4666666666666667	15.0
359	Okay well I like Basketball and Football .	11	DBDC Human Baseline 1	Cool I like tennis and soccer.	21	Transformer (target filtered)	you 're a good team .	0.26666666666666666	15.0
360	Hi there how are you ?	11	DBDC Human Baseline 1	42	21	Transformer (target filtered)	i 'm fine . how are you ?	0.4666666666666667	15.0
361	That 's a mean thing to say .	11	DBDC Human Baseline 1	Is it?	21	Transformer (target filtered)	i 'm glad you told me .	0.3333333333333333	15.0
362	It 's actually very funny . If you like to be entertained .	11	DBDC Human Baseline 1	What are you talking about?	21	Transformer (target filtered)	well you d have to try it yourself . actually i think we 'll have to go and buy a new diet .	0.26666666666666666	15.0
363	ok. but who is he ?	11	DBDC Human Baseline 1	I don't know	21	Transformer (target filtered)	he s a famous american musician .	0.3333333333333333	15.0
364	Excellent ! So am I ! Who will you visit with , exactly ?	11	DBDC Human Baseline 1	I don't know.	21	Transformer (target filtered)	we will . you our company is in a more than 30 years and i am willing to get a job that is in the field .	0.2	15.0
365	Ahhh ... well , that seems very true . How are you ?	11	DBDC Human Baseline 1	I'm well	21	Transformer (target filtered)	you know what your company is eighteen and he is taking good care of .	0.26666666666666666	15.0
366	I 'm a girl	11	DBDC Human Baseline 1	really? I am a boy.	21	Transformer (target filtered)	can you tell me where she is ?	0.2	15.0
367	What other stuff can we talk about ?	11	DBDC Human Baseline 1	Anything but sex, rock and roll, and politics.	21	Transformer (target filtered)	sure . i will give everyone a discount as soon as possible .	0.2	15.0
368	My favorite planet is pluto	11	DBDC Human Baseline 1	Really? Mine is Venus. Can you guess why?	21	Transformer (target filtered)	nice try . i was n't born yesterday you know .	0.5333333333333333	15.0
369	haha that 's a good joke	11	DBDC Human Baseline 1	what?	21	Transformer (target filtered)	yes because that 's what 's as thank you .	0.26666666666666666	15.0
370	I lik chess	11	DBDC Human Baseline 1	me too	21	Transformer (target filtered)	do n't worry . all the pieces are used in a chess game .	0.2	15.0
371	OK , I am a little	11	DBDC Human Baseline 1	A little what?	21	Transformer (target filtered)	come on man ! i even got dope and acid ! try some !	0.4	15.0
372	Do you like movies ?	11	DBDC Human Baseline 1	Yes.	21	Transformer (target filtered)	yeah i think it 's the best way to relax .	0.4666666666666667	15.0
373	typo sorry . I 'm	11	DBDC Human Baseline 1	huh?	21	Transformer (target filtered)	i knew this would happen some day . . .	0.3333333333333333	15.0
374	I just recently tried that game . It was fun .	11	DBDC Human Baseline 1	Which game did you try?	21	Transformer (target filtered)	it 's too bad that i could n't have been any happier .	0.26666666666666666	15.0
375	What do you think about equality in our world ?	11	DBDC Human Baseline 1	There is no such thing	21	Transformer (target filtered)	i think an ambulance is on the way of an openminded person . so what do you think ?	0.5333333333333333	15.0
376	I don 't know about that	11	DBDC Human Baseline 1	Huh! What do you mean?	21	Transformer (target filtered)	after you take her father in front of you .	0.3333333333333333	15.0
377	nice to meet you wayne	11	DBDC Human Baseline 1	I'm not Wayne	21	Transformer (target filtered)	your company is very well respected . about how long have you been in business ?	0.26666666666666666	15.0
378	Okay . I 'm a little bit confused . Let me change the topic . Do you have relatives where we 're going ?	11	DBDC Human Baseline 1	I don't know what you are talking about.	21	Transformer (target filtered)	i 'm afraid i have to do that .	0.4	15.0
379	which is a good one	11	DBDC Human Baseline 1	I don't know	21	Transformer (target filtered)	the best one at the moment .	0.4666666666666667	15.0
380	mouse lah	11	DBDC Human Baseline 1	huh??	21	Transformer (target filtered)	got it . now what is your excuse ?	0.26666666666666666	15.0
381	About what ?	11	DBDC Human Baseline 1	huh?	21	Transformer (target filtered)	my exam .	0.4666666666666667	15.0
382	Hockey league	11	DBDC Human Baseline 1	huh?	21	Transformer (target filtered)	and you play two hand with the play ?	0.4	15.0
383	no , but very surprised you are still there	11	DBDC Human Baseline 1	Yeah I know. This is starting to get boring	21	Transformer (target filtered)	i do n't know how to explain it to you .	0.26666666666666666	15.0
