prompt_id	prompt_text	ref_id	reference_name	reference_text	model_id	model_name	candidate_text	win_ratio	counts
4019	"A Hey Dennis, this is Ron. How's it going?
B  Hi, Ron. I'm looking for a summer job. I was hoping you could help me.
A  Okay, how can I help you?"	112	ESL 3 Human Baseline	Well, I was wondering if you could hook me up at the place you work.	5	CakeChat	you know what i was talking about ?	0.2222222222222222	18
4020	"A Mom, are there animals in the forest?
B  Yes, there are many different kinds.
A  Then why haven't we seen any?"	112	ESL 3 Human Baseline	They are probably hiding.	5	CakeChat	i don ' t know lol	0.5	18
4021	"A I like a window seat!
B  Why are you always so excited about sitting there?
A  I like being able to look outside."	112	ESL 3 Human Baseline	You walk along the streets all the time.	5	CakeChat	i ' m not sure if it ' s a compliment or not .	0.2222222222222222	18
4022	"A The prices on fruit have really gone up this year!
B  Yes, they have. It's ridiculous!
A  The fruit is not of good quality, either."	112	ESL 3 Human Baseline	You're right; these apples are bruised.	5	CakeChat	i can ' t believe you still haven ' t seen it !	0.1111111111111111	18
4023	"A We need a new mattress.
B  What's the matter with this one?
A  It's not comfortable."	112	ESL 3 Human Baseline	It seems fine to me.	5	CakeChat	i know . it ' s a tough job .	0.16666666666666666	18
4024	"A I have to clean the house.
B  Yes, it's very dirty.
A  You can help me."	112	ESL 3 Human Baseline	Why me?	5	CakeChat	what do you mean ?	0.3888888888888889	18
4025	"A Ow! That really hurts!
B  Are you alright? What happened?
A  I accidentally cut myself."	112	ESL 3 Human Baseline	Is it very deep?	5	CakeChat	i ' m gonna have to read that one .	0.16666666666666666	18
4026	"A Are you married?
B  No. I'm divorced.
A  When did you get divorced?"	112	ESL 3 Human Baseline	I got divorced two years ago.	5	CakeChat	the last time i saw it was you	0.2222222222222222	18
4027	"A My brother smokes three packs a day.
B  Three packs of what?
A  Cigarettes, of course."	112	ESL 3 Human Baseline	How can he do that?	5	CakeChat	i ' ll make sure to remember this tweet .	0.16666666666666666	18
4028	"A Quick! Get in here and wait out the storm!
B  Oh, my word. Thank you so much.
A  It's raining cats and dogs out there."	112	ESL 3 Human Baseline	More like lions and wolves!	5	CakeChat	oh no ! what ' s up ?	0.3333333333333333	18
4029	"A Hi John, this is Katy.
B  It's so nice to hear your voice.
A  I just wanted to call you and thank you for the lovely time last Friday."	112	ESL 3 Human Baseline	I'm glad you liked the movie.	5	CakeChat	that ' s what i thought !	0.3888888888888889	18
4030	"A The Beatles are the best.
B  They are the best musical group ever.
A  I love all their songs."	112	ESL 3 Human Baseline	I don't know which one I like the best.	5	CakeChat	i still think that ' s the one . . .	0.2222222222222222	18
4031	"A The house down the street is on fire!
B  How do you know?
A  There is smoke coming up from the house!"	112	ESL 3 Human Baseline	Did you call 911?	5	CakeChat	i ' m not sure if you ' re going to say that , but i ' m a bit concerned about the way the world gets , and the fact is that they are taking it out already	0.2777777777777778	18
4032	"A Does it snow in your hometown?
B  Sometimes, when it's very cold.
A  I've never seen snow. What is it like?"	112	ESL 3 Human Baseline	Sometimes it's white, fluffy, and looks like clouds.	5	CakeChat	it ' s not a lot of snow here , but i ' m still looking at the news .	0.3888888888888889	18
4033	"A I need a new computer.
B  What's the matter with yours?
A  It's six years old."	112	ESL 3 Human Baseline	That's pretty old.	5	CakeChat	i ' ll have to look through that	0.3333333333333333	18
4034	"A Don't read that text message now!
B  Why not? We're in the middle of traffic.
A  It doesn't matter, but it is against the law."	112	ESL 3 Human Baseline	No one will see me do it.	5	CakeChat	the point of this tweet is that the people who are paid to vote for the first amendment . . .	0.2222222222222222	18
4035	"A Do you know which bus will get me from Maywood to Cal State LA?
B  Yes, I do. You'll need to take two buses.
A  Which bus should I take first?"	112	ESL 3 Human Baseline	You'll need to take the 260 on Atlantic all the way to Garvey.	5	CakeChat	i don ' t know what you ' re talking about .	0.1111111111111111	18
4036	"A My laptop is so slow.
B  Buy a new one.
A  I would if I had the money."	112	ESL 3 Human Baseline	Why is it so slow?	5	CakeChat	i ' m sorry , but you can ' t do that to me .	0.16666666666666666	18
4037	"A Why are you holding your mouth?
B  I think I cracked a tooth. It hurts so much.
A  Did you look in the mirror?"	112	ESL 3 Human Baseline	No, but I can feel a sharp pain when my tongue touches my molars.	5	CakeChat	yeah i did	0.4444444444444444	18
4038	"A Do you listen to the radio?
B  I listen day and night.
A  What do you listen to?"	112	ESL 3 Human Baseline	Mostly talk radio.	5	CakeChat	i heard you say that to be honest but it ' s a song and a girl	0.05555555555555555	18
4039	"A I'd like to order room service, please.
B  What would you like to order?
A  I'm really hungry. What are my choices?"	112	ESL 3 Human Baseline	There should be a menu in your room.	5	CakeChat	i ' m not sure if you ' re serious but it looks like a good way to start a new diet . you should get a job or eat and go for a walk . don ' t	0.1111111111111111	18
4040	"A This floor is falling apart.
B  How can you tell?
A  Are you kidding me? Step over here."	112	ESL 3 Human Baseline	You're right. The floor to this apartment is badly damaged.	5	CakeChat	when did you start using your hair ?	0.16666666666666666	18
4041	"A Why are you taking this class?
B  I need it to transfer. You?
A  Me too! I would never take Speech 101 if I didn't need it."	112	ESL 3 Human Baseline	Yeah, I hate public speaking.	5	CakeChat	i ' m so sorry	0.5555555555555556	18
4042	"A I'm so bad at picking out gifts for my husband.
B  The eternal question of what to get for the man who has everything.
A  What do you suggest?"	112	ESL 3 Human Baseline	Well, is your husband into sports?	5	CakeChat	i ' m about to do the same thing	0.4444444444444444	18
4043	"A $140. I can't believe it.
B  What are you talking about?
A  I got a ticket downtown for $140."	112	ESL 3 Human Baseline	Were you speeding?	5	CakeChat	i was thinking about that too . . .	0.1111111111111111	18
4044	"A Did you hear about the ball player?
B  The home run hitter on drugs?
A  He said a doctor helped him with a personal problem."	112	ESL 3 Human Baseline	He said he wasn’t using drugs.	5	CakeChat	i ' m guessing you ' re not talking about the same thing ?	0.2222222222222222	18
4045	"A So, how much is the ticket going to cost?
B  Well, it's going to be $200.
A  $200 for a parking ticket?"	112	ESL 3 Human Baseline	Well, it looks like this is your third parking ticket.	5	CakeChat	i ' m going to buy you a ticket for that .	0.2777777777777778	18
4046	"A My grandma's apartment smells funny.
B  So does mine.
A  I think it's an old people's smell."	112	ESL 3 Human Baseline	Really?	5	CakeChat	i ' m not talking about the day in my life , you just don ' t understand what ' s happening	0.16666666666666666	18
4047	"A I got accepted to all of the schools I applied to.
B  Congrats! You totally deserve it.
A  How many schools did you apply to?"	112	ESL 3 Human Baseline	I applied to six.	5	CakeChat	i got all new and had a few .	0.16666666666666666	18
4048	"A Hey, Richard, I could sure use your help.
B  What is it, Jerry?
A  I can't seem to land an interview."	112	ESL 3 Human Baseline	Have you applied to many places?	5	CakeChat	i ' ll be there !	0.3333333333333333	18
4049	"A Look! The bus is coming!
B  Let's see if we can cross the street in time to catch it.
A  I don't think we are going to make it."	112	ESL 3 Human Baseline	You are right. There it goes.	5	CakeChat	they don ' t need to know what you ' re talking about	0.3333333333333333	18
4050	"A Greetings, neighbor. How's it going?
B  Hello to you! It's going just fine. Welcome to the neighborhood.
A  Thank you. How long have you been living here?"	112	ESL 3 Human Baseline	It's going to be my tenth year next month.	5	CakeChat	now i am not a huge fan of this	0.05555555555555555	18
4051	"A People are funny.
B  They sure are.
A  Did you hear about the pilot?"	112	ESL 3 Human Baseline	The one that stole a small plane?	5	CakeChat	i don ' t recall .	0.3333333333333333	18
4052	"A You need to try harder in school!
B  I am doing well in school.
A  Then why are your marks in science so low?"	112	ESL 3 Human Baseline	I don't understand science, that's all.	5	CakeChat	i don ' t have to do anything . . .	0.05555555555555555	18
4053	"A Can you teach me to swim?
B  Why don't you take a class instead?
A  Swim classes are embarrassing."	112	ESL 3 Human Baseline	I suppose I can teach you.	5	CakeChat	i ' m not even sure you were going to say that . . .	0.05555555555555555	18
4054	"A Good morning. How are you today?
B  I'm doing well. Thank you.
A  Are you here for our workshop today?"	112	ESL 3 Human Baseline	Yes, as a matter of fact, I am.	5	CakeChat	no i was going to not go with you .	0.16666666666666666	18
4055	"A I'm a good card player.
B  Why is that?
A  Because I watch the other players."	112	ESL 3 Human Baseline	What do you mean?	5	CakeChat	yeah i was gonna say that ' s what you do	0.3333333333333333	18
4056	"A Do you go to college?
B  Yes, I do.
A  What college do you go to?"	112	ESL 3 Human Baseline	I go to Pasadena City College.	5	CakeChat	i ' m not .		18
4057	"A So, how much is the ticket going to cost?
B  Well, it's going to be $200.
A  $200 for a parking ticket?"	112	ESL 3 Human Baseline	Well, it looks like this is your third parking ticket.	5	CakeChat	i ' m not sure if we ' re going to be able to afford that . . .	0.4444444444444444	18
4058	"A I'm calling because I got the invitation to your party in the mail.
B  I was worried that maybe it got lost.
A  No, it came in the mail yesterday."	112	ESL 3 Human Baseline	So, will you be coming to the party?	5	CakeChat	oh my god . . .	0.2222222222222222	18
4059	"A Good Morning! EDD, how can I help you?
B  Hello, I recently lost my job. Can I file for unemployment?
A  Yes, you certainly can."	112	ESL 3 Human Baseline	How do I file a claim?	5	CakeChat	i ' m not gonna ever be in the same boat as you , so it ' s only a matter of time , if i don ' t get my license . . .	0.16666666666666666	18
4060	"A Is this Gage Avenue?
B  No, this is Florence Avenue.
A  Oh, no. I must've gotten off the bus too early."	112	ESL 3 Human Baseline	Don't worry. We all make mistakes.	5	CakeChat	i thought you were talking about the bus driver	0.5555555555555556	18
4061	"A I think I'm going to head home.
B  Already? It's only midday!
A  I think I have a fever."	112	ESL 3 Human Baseline	That's terrible! Does your head hurt?	5	CakeChat	you should get a new one	0.05555555555555555	18
4062	"A You seem a little lost. Can I be of some assistance?
B  That would be nice of you. I just have one question.
A  You can ask as many as you want."	112	ESL 3 Human Baseline	I just need to know where to change buses.	5	CakeChat	you don ' t know what i ' m talking about ?	0.1111111111111111	18
4063	"A I've run out of money for my iTunes!
B  You used it all up already?
A  I bought my favorite artists' albums today."	112	ESL 3 Human Baseline	You must really like their music.	5	CakeChat	i can ' t wait ! ! !	0.16666666666666666	18
4064	"A Why are you taking this class?
B  I need it to transfer. You?
A  Me too! I would never take Speech 101 if I didn't need it."	112	ESL 3 Human Baseline	Yeah, I hate public speaking.	5	CakeChat	i ' m not sure if you ' re being sarcastic or not . . .	0.3333333333333333	18
4065	"A What happened to your car?
B  I got a dent in the parking lot.
A  How did you get it?"	112	ESL 3 Human Baseline	I don't know. Maybe it was from a shopping cart.	5	CakeChat	"""i was going to say """" my dad """" but he said """" no """""""	0.2222222222222222	18
4066	"A Why do I have a negative balance in my checking account?
B  This means you used more money than you actually had in your account.
A  So what do I do now?"	112	ESL 3 Human Baseline	The negative amount is how much you owe the bank.	5	CakeChat	i ' ll take you to a private school .	0.2777777777777778	18
4067	"A Help, please. My key won't open the front door to my apartment.
B  Oh, no. Let me try to help you.
A  Thank you, but I don't think there's much you can do."	112	ESL 3 Human Baseline	Don't be so pessimistic. I'll help you unlock that door.	5	CakeChat	lol you ' re not even a busy person . . .	0.1111111111111111	18
4068	"A I hate to go outside.
B  Me too.
A  Why do you hate to go outside?"	112	ESL 3 Human Baseline	I meet too many jerks.	5	CakeChat	i ' m not sure how many times you tweeted this .	0.16666666666666666	18
4069	"A What are those men doing with brooms?
B  I think those are special brushes.
A  Are they going to clean the ice?"	112	ESL 3 Human Baseline	It looks like this is some kind of sport event.	5	CakeChat	they ' re all in the same boat as me . . .	0.16666666666666666	18
4070	"A My parents go to church every Sunday.
B  They trust in God.
A  They hope they will go to heaven."	112	ESL 3 Human Baseline	They probably will.	5	CakeChat	you ' re not the only one	0.2777777777777778	18
4071	"A Let's discuss the security deposit.
B  Do you have the full amount for the deposit?
A  I think I do. How much was it again?"	112	ESL 3 Human Baseline	It was a total of $1,000.	5	CakeChat	i don ' t know , but the prices are the price of £ 50	0.3333333333333333	18
4072	"A Take off your shoes and walk in the sand!
B  I'd rather not. I bought swim shoes.
A  That's no fun!"	112	ESL 3 Human Baseline	They're fine, and I can still get them wet.	5	CakeChat	it ' s not a big deal , i ' m just asking if you ' re gonna be able to do anything	0.5	18
4073	"A Do you know why I stopped you?
B  No, officer. Why?
A  You failed to stop at the stop sign."	112	ESL 3 Human Baseline	I'm sorry, officer. I didn't see the stop sign.	5	CakeChat	you wish	0.05555555555555555	18
4074	"A What is there to eat?
B  I don't know. Look in the fridge.
A  I think I'll make a sandwich."	112	ESL 3 Human Baseline	What kind?	5	CakeChat	i hope the answer is yes	0.2777777777777778	18
4075	"A Good morning. How are you today?
B  I'm fantastic. How about yourself?
A  That's great! I'm good, but I feel a little sick."	112	ESL 3 Human Baseline	That's not good. I heard there is a flu going around.	5	CakeChat	i ' ve been trying to get up for a while and haven ' t got my phone back yet	0.2222222222222222	18
4076	"A Let's book a trip to Puerto Rico.
B  There are so many online services that let us book from our computer right here at home.
A  How will we know we're getting a good deal though?"	112	ESL 3 Human Baseline	If we use a site like Expedia or Priceline, we can find something within our budget.	5	CakeChat	i ' m not sure if they ' re gonna have to be a bit of a deal with the team or what . . .	0.3333333333333333	18
4077	"A I am so hungry.
B  Why don't you heat up a TV dinner?
A  I'm tired of eating frozen food!"	112	ESL 3 Human Baseline	It's not frozen once you heat it up.	5	CakeChat	i ' m coming to the game tomorrow .	0.3888888888888889	18
4078	"A Do you like baseball?
B  I've never watched a game.
A  You've never even seen it on television?"	112	ESL 3 Human Baseline	I don't own a television set.	5	CakeChat	i did .	0.2222222222222222	18
4079	"A Are you locked out of your apartment?
B  It appears that I am.
A  Did you forget your key inside your apartment?"	112	ESL 3 Human Baseline	No. I think I lost it somewhere in the city.	5	CakeChat	i am . . .	0.2222222222222222	18
4080	"A My girlfriend's mom got mad at me at the dinner table.
B  Why was that?
A  I sprinkled salt and pepper on the food before I tasted it."	112	ESL 3 Human Baseline	What's the matter with that?	5	CakeChat	you don ' t even like me anymore	0.2222222222222222	18
4081	"A Why are you eating another apple?
B  You know what they say about apples!
A  No, I'm afraid I don't know."	112	ESL 3 Human Baseline	An apple a day keeps the doctor away!	5	CakeChat	i ' m not sure if you ' re talking about the same thing but it was a joke , your a very popular person .	0.2777777777777778	18
4082	"A Greetings, neighbor. How's it going?
B  Hello to you! It's going just fine. Welcome to the neighborhood.
A  Thank you. How long have you been living here?"	112	ESL 3 Human Baseline	It's going to be my tenth year next month.	5	CakeChat	i ' m here now !	0.2222222222222222	18
4083	"A Life is hard.
B  It sure is.
A  I thought school was hard."	112	ESL 3 Human Baseline	Me, too. I couldn't wait to graduate.	5	CakeChat	i ' m not even sure if it ' s a thing or not , but you are .	0.16666666666666666	18
4084	"A Let's go to the mall.
B  What for?
A  I would like to buy a new sweater."	112	ESL 3 Human Baseline	Didn't you just buy one last week?	5	CakeChat	you should .	0.4444444444444444	18
4085	"A Dad, I don't have my own car.
B  Your mom and I talked to you about this.
A  I wasn't paying attention."	112	ESL 3 Human Baseline	We don't have enough money for a new car.	5	CakeChat	i ' m going to be at your house in 5 minutes and have a feeling you ' re gonna get it .	0.2222222222222222	18
4086	"A Why is the guy behind me honking?
B  You are going too slow.
A  I am driving at the speed limit!"	112	ESL 3 Human Baseline	Everyone drives fast in this town.	5	CakeChat	my car is broken .	0.05555555555555555	18
4087	"A Be careful how you peel those potatoes!
B  What's so hard about peeling potatoes?
A  You're holding the knife wrong."	112	ESL 3 Human Baseline	What do you mean?	5	CakeChat	i ' m not even home !	0.2222222222222222	18
4088	"A Hi sir. I have seen you a lot.
B  I come to this restaurant twice a week.
A  May I ask why?"	112	ESL 3 Human Baseline	I really like the food and the environment here.	5	CakeChat	i don ' t know if that ' s a thing , but my mom is a little girl .	0.1111111111111111	18
4089	"A Hey, where were you all afternoon?
B  I was working out at the health club!
A  You went to the gym?"	112	ESL 3 Human Baseline	It's more than just a gym.	5	CakeChat	no i was just about to go	0.1111111111111111	18
4090	"A Why did you throw snow at your brother?
B  It was a snowball fight.
A  He said that he didn't know you were playing."	112	ESL 3 Human Baseline	Well, he should've known once he felt the snowball.	5	CakeChat	"""he has to call me a """" boy """" , and i ' m not sure if it ' s true ."""		18
4091	"A Hey Alice, do you have a stapler I can use?
B  Of course I do. It's on my desk.
A  Thanks. Mine broke two weeks ago."	112	ESL 3 Human Baseline	Didn't you put in a office supply request?	5	CakeChat	i ' ve never watched the game	0.2222222222222222	18
4092	"A I have decided not to transfer.
B  Why not? You kept saying you wanted to.
A  I know, but it's so hard getting accustomed to a new school."	112	ESL 3 Human Baseline	That's a terrible reason not to transfer.	5	CakeChat	i ' m not sure how long it would take to be that way	0.3333333333333333	18
4093	"A Can I check the apartment for any damages?
B  Absolutely, let me accompany you.
A  Did the previous tenant maintain the apartment well?"	112	ESL 3 Human Baseline	For the most part, yes. A few repairs had to be made.	5	CakeChat	😂 😂 i will !	0.1111111111111111	18
4094	"A Election Day is next Tuesday.
B  Did you register to vote?
A  How do you register?"	112	ESL 3 Human Baseline	If you are a U.S. citizen, 18 years or older, you can fill out a form.	5	CakeChat	you can ' t say that , but it ' s a joke .	0.3888888888888889	18
4095	"A I'm sorry, but today's bus tour has been canceled because of the weather.
B  Now what am I supposed to do?
A  The hotel's concierge will be happy to find you tickets to a local theater production."	112	ESL 3 Human Baseline	I'm not really a theater person.	5	CakeChat	i ' m going to have to wait until next friday	0.2777777777777778	18
4096	"A Have you checked your smoke detectors recently?
B  No, I wasn't even aware we had smoke detectors.
A  All the apartments are equipped with them. It's an essential safety feature."	112	ESL 3 Human Baseline	How do you check if they're working?	5	CakeChat	it ' s a lot of work .	0.16666666666666666	18
4097	"A Can you cut my hair a little differently this time?
B  Sure! How would you like it cut?
A  Well, last time it was a little too long."	112	ESL 3 Human Baseline	I see what you mean. How about a bob cut?	5	CakeChat	just the fact that i ' m already in the same state as you	0.16666666666666666	18
4098	"A Did you write a letter to grandma?
B  Yes, I did.
A  Did you tell her about school?"	112	ESL 3 Human Baseline	I told her that school is fun.	5	CakeChat	no , she ' s not my teacher .	0.2222222222222222	18
4099	"A I lost my new pen.
B  Where did you lose it?
A  I don't know."	112	ESL 3 Human Baseline	When did you lose it?	5	CakeChat	i ' ve never seen a video of you saying that though !	0.2222222222222222	18
4100	"A I hope this neighborhood is more to your liking.
B  Yes, it definitely is.
A  It's a little more money, but I think it's a great fit for you."	112	ESL 3 Human Baseline	As long as I can afford it.	5	CakeChat	i ' m sure you can get one .	0.3333333333333333	18
4101	"A I love playing all of these old fashioned games!
B  Me, too! Too bad it's so expensive.
A  I wish they'd cost nickels instead of quarters."	112	ESL 3 Human Baseline	I think that would lose the arcade a lot of money.	5	CakeChat	i ' m sure you were thinking about getting the same treatment from the last one	0.2777777777777778	18
4102	"A Do you ever take public transportation to get around?
B  Before I frequently did. Not so much anymore. Why do you ask?
A  I wanted some information about the public transportation that is available in the city."	112	ESL 3 Human Baseline	I could provide you with some. What would you like to know?	5	CakeChat	i don ' t think you ' re going to do this	0.1111111111111111	18
4103	"A What are we having for lunch?
B  I'm making some sandwiches.
A  Can I make some lemonade to drink?"	112	ESL 3 Human Baseline	Sure! That'd be great.	5	CakeChat	( i ' m coming to your house in the morning , not sure if you ' re going to say that ! )	0.05555555555555555	18
4104	"A Beer is a powerful drug.
B  So are cigarettes.
A  Which would you prefer?"	112	ESL 3 Human Baseline	What do you mean?	5	CakeChat	why do you say that ?	0.2777777777777778	18
4105	"A I don't like seeing so many police officers patrolling.
B  They're just trying to keep the city safe.
A  I think they just like giving people tickets."	112	ESL 3 Human Baseline	People should just learn to follow the rules.	5	CakeChat	i ' m going to go with my friends and they ' ll be in a hurry	0.4444444444444444	18
4106	"A When are we going to stop?
B  We'll stop at the next McDonald's.
A  How far away is that?"	112	ESL 3 Human Baseline	I think we'll be there in half an hour.	5	CakeChat	like 2 hours	0.5555555555555556	18
4107	"A Hi! Is there a specific car you're looking for?
B  I'm looking for a convertible.
A  We have a wide selection right here."	112	ESL 3 Human Baseline	I don't see what I want here.	5	CakeChat	the way your team set up the game is a gift . . . i ' m on my way home from the airport .	0.16666666666666666	18
4108	"A May I have a table for three?
B  Of course. Here is your number.
A  About how long will it take you to call this number?"	112	ESL 3 Human Baseline	About one hour.	5	CakeChat	i ' m not home yet	0.2777777777777778	18
4109	"A I found a new social networking site.
B  That's cool. What's it called?
A  It's called Tumblr. It's a blog site."	112	ESL 3 Human Baseline	Is blogging different from Facebook?	5	CakeChat	i was thinking about this earlier but it ' s not a good idea ! !	0.2222222222222222	18
4110	"A I gained so much weight because my college dining hall is all-you-can-eat.
B  It's called the ""freshman 15.""
A  What is that exactly?"	112	ESL 3 Human Baseline	It's an expression to refer to the observation that many college freshmen gain weight.	5	CakeChat	yes it is	0.1111111111111111	18
4111	"A Is there a gym in this hotel?
B  Yes, the fitness center is located on the third floor.
A  Is there a charge for me to use it?"	112	ESL 3 Human Baseline	No, it's free to all of our guests.	5	CakeChat	what do you mean ?	0.3888888888888889	18
4112	"A Have you ever been to that popular hot dog stand?
B  No, I have not.
A  My friends said the hot dogs are really great."	112	ESL 3 Human Baseline	The line is always really long.	5	CakeChat	oh my god , i ' m sorry .	0.16666666666666666	18
4113	"A Excuse me! I need a ticket.
B  You owe me a dollar.
A  I already put one in!"	112	ESL 3 Human Baseline	Yes, and you owe me another.	5	CakeChat	i ' m sorry but it was that new you were talking about . . .	0.2777777777777778	18
4114	"A I love to watch ""Judge Judy.""
B  Is that a TV show?
A  Yes. It's on every afternoon."	112	ESL 3 Human Baseline	What's so good about it?	5	CakeChat	no . . . i don ' t have one . . .	0.16666666666666666	18
4115	"A Wow! Our order is sure taking long.
B  Yes, it is. It's been nearly 45 minutes now.
A  Well, maybe they're just very busy."	112	ESL 3 Human Baseline	I don't know, dear. I was watching our waiter.	5	CakeChat	i ' m not sure if they ' re going to be a little bit of the same but it ' s a sign that we are coming together soon !	0.16666666666666666	18
4116	"A Is this table okay?
B  No, it's too close to the kitchen door.
A  How about this table?"	112	ESL 3 Human Baseline	No, it's too close to the front door.	5	CakeChat	we need to get this fixed , too !	0.4444444444444444	18
4117	"A What are some of the best things to see in this city?
B  If you want to go sightseeing, we have a tour that leaves from the hotel.
A  I'd rather explore the city on my own."	112	ESL 3 Human Baseline	In that case I can give you a map that highlights some of the best things to see.	5	CakeChat	i ' m in .	0.3888888888888889	18
4118	"A I don't know what to give my dad for Father's Day.
B  Why don't you give him a card?
A  I already bought a card, but I want to give him a present, too."	112	ESL 3 Human Baseline	What does your father like to do?	5	CakeChat	let me know when you do .	0.3333333333333333	18
4119	"A I want to buy my son a skateboard.
B  Do you know what kind of board he'd like?
A  I was thinking a basic board."	112	ESL 3 Human Baseline	There are many different kinds.	5	CakeChat	you have to be in the middle of the beach and the first week is the only time	0.2222222222222222	18
4120	"A Do you like my new bicycle?
B  It looks very sporty!
A  It's a racing bike. I bought it so I could be in the triathlon."	112	ESL 3 Human Baseline	Wow! I hear triathlons are difficult!	5	CakeChat	well i don ' t know what you ' re saying about your car . . .	0.2777777777777778	18
4121	"A Do you get PBS on TV?
B  Yes, everybody gets the Public Broadcasting System.
A  It puts me to sleep."	112	ESL 3 Human Baseline	Tell me about it.	5	CakeChat	i ' m not going to be able to sleep tonight	0.1111111111111111	18
4122	"A Excuse me, where can I find a dictionary?
B  What kind of dictionary would you like?
A  A bilingual dictionary would be nice."	112	ESL 3 Human Baseline	Well, there are many printed dictionaries.	5	CakeChat	okay	0.3333333333333333	18
4123	"A Today is Friday the thirteenth.
B  That's a bad day.
A  It's supposed to be unlucky."	112	ESL 3 Human Baseline	You're supposed to stay home all day.	5	CakeChat	i was just thinking about this !	0.7777777777777778	18
4124	"A Are you sure you want to go to Seattle?
B  Yes, I am sure.
A  It's an eight-hour drive."	112	ESL 3 Human Baseline	I know. Let's go.	5	CakeChat	"""i used to be at the airport when my mom came back from school and she was like """" oh , that ' s not what you want . . . """""""	0.16666666666666666	18
